timestamp,cycle,job,instance,status_code,latency_ms,payload_bytes,error
1770364038.674,2,oci_lens_node_metrics,stress-node-0032,0,30056.87,25528,timeout
1770364042.673,2,oci_lens_drhpc_metrics,stress-node-0032,0,30569.83,14961,timeout
1770364031.674,2,amd-gpu-exporter,10.0.10.34,0,30393.5,784459,timeout
1770364047.673,2,node-exporter,10.0.10.34,0,30219.55,583569,timeout
1770364044.673,2,oci_lens_node_metrics,stress-node-0033,0,30101.75,25528,timeout
1770364031.674,2,oci_lens_drhpc_metrics,stress-node-0033,0,30960.02,14961,timeout
1770364038.674,2,amd-gpu-exporter,10.0.10.35,0,30231.63,784459,timeout
1770364044.674,2,node-exporter,10.0.10.35,0,30744.73,583569,timeout
1770364034.674,2,oci_lens_node_metrics,stress-node-0034,0,30097.75,25528,timeout
1770364032.674,2,oci_lens_drhpc_metrics,stress-node-0034,0,30502.39,14961,timeout
1770364043.674,2,amd-gpu-exporter,10.0.10.36,0,30860.27,784459,timeout
1770364044.674,2,node-exporter,10.0.10.36,0,30166.83,583569,timeout
1770364044.674,2,oci_lens_node_metrics,stress-node-0035,0,30273.01,25528,timeout
1770364048.673,2,oci_lens_drhpc_metrics,stress-node-0035,0,30870.02,14961,timeout
1770364049.672,2,amd-gpu-exporter,10.0.10.37,0,30992.0,784459,timeout
1770364042.673,2,node-exporter,10.0.10.37,0,30266.98,583569,timeout
1770364046.674,2,oci_lens_node_metrics,stress-node-0036,0,30292.25,25528,timeout
1770364040.675,2,oci_lens_drhpc_metrics,stress-node-0036,0,30555.1,14961,timeout
1770364044.673,2,amd-gpu-exporter,10.0.10.38,0,30523.27,784459,timeout
1770364043.674,2,node-exporter,10.0.10.38,0,30305.86,583569,timeout
1770364039.673,2,oci_lens_node_metrics,stress-node-0037,0,30372.51,25528,timeout
1770364041.673,2,oci_lens_drhpc_metrics,stress-node-0037,0,30919.64,14961,timeout
1770364045.673,2,amd-gpu-exporter,10.0.10.39,0,30675.3,784459,timeout
